0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,target
114.37957000732422,101.46864318847656,0.0,0.0,118.16626739501952,93.39903259277344,0.0,0.0,106.50973510742188,67.04654693603516,71.76716613769531,73.5963363647461,70.08448028564453,79.19279479980469,79.73967742919922,139.8920135498047,73.7419204711914,175.93850708007812,0.0,0.0,0.0,0.0,1
114.83894348144533,99.51256561279295,0.0,0.0,117.69782257080078,90.00070190429688,0.0,0.0,103.39620971679688,66.06451416015625,72.00782012939453,88.82510375976562,69.7337417602539,80.65178680419922,0.0,0.0,75.59243774414062,169.99070739746094,0.0,0.0,105.16220092773438,186.9696044921875,1
114.87460327148438,97.4518051147461,0.0,0.0,116.94647979736328,88.5392074584961,0.0,0.0,102.69544982910156,64.28612518310547,75.07892608642578,79.15262603759766,70.9278793334961,75.8896484375,85.24861907958984,138.9820098876953,73.5282211303711,159.5913543701172,123.51212310791016,134.99407958984375,97.38783264160156,182.3573303222656,1
115.12222290039062,98.10720825195312,0.0,0.0,116.93157196044922,88.94075012207031,0.0,0.0,100.124755859375,66.15836334228516,68.7791748046875,85.42009735107422,69.29806518554688,82.49559020996094,0.0,0.0,81.28589630126953,174.1743621826172,0.0,0.0,112.17628479003906,187.47897338867188,1
114.79017639160156,97.61444854736328,0.0,0.0,116.96263885498048,88.32308959960938,0.0,0.0,102.33187866210938,63.82727813720703,75.1908187866211,81.17273712158203,68.99691772460938,77.22229766845703,84.95935821533203,146.22369384765625,74.2188491821289,165.98558044433594,123.95138549804688,133.77609252929688,102.88626861572266,174.51873779296875,1
114.52153778076172,96.25353240966795,0.0,0.0,116.42949676513672,87.01871490478516,0.0,0.0,101.225830078125,63.70204162597656,74.51322937011719,83.2188720703125,68.85073852539062,77.32940673828125,84.78070068359375,149.0494384765625,73.24699401855469,163.9691619873047,123.64470672607422,135.63612365722656,99.85929107666016,176.09033203125,1
114.4967803955078,96.2649917602539,0.0,0.0,116.3970947265625,87.02628326416016,0.0,0.0,101.20069122314452,63.63853073120117,74.22802734375,82.77404022216797,68.94519805908203,77.45047760009766,84.65155792236328,148.66415405273438,74.10202026367188,164.80154418945312,123.52552795410156,134.8348388671875,101.1250991821289,175.23541259765625,1
114.56697845458984,96.44139099121094,0.0,0.0,116.55866241455078,87.19189453125,0.0,0.0,101.53844451904295,63.8291130065918,74.76239776611328,83.16731262207031,68.80831909179688,77.60938262939453,84.71334838867188,149.2685089111328,73.50910949707031,165.15382385253906,123.42374420166016,134.58172607421875,100.88034057617188,174.69656372070312,1
114.52240753173828,96.49006652832033,0.0,0.0,116.55237579345705,87.23760223388672,0.0,0.0,101.71784210205078,63.77588653564453,74.8993148803711,82.88133239746094,69.13519287109375,77.14786529541016,84.5293197631836,147.77365112304688,72.4375,163.35755920410156,0.0,0.0,98.75003814697266,176.8455810546875,1
114.53582000732422,96.57584381103516,0.0,0.0,116.53622436523438,87.25765228271484,0.0,0.0,101.65717315673828,63.793235778808594,74.8943862915039,82.43801879882812,69.04374694824219,77.54505920410156,84.5134048461914,147.52210998535156,73.00123596191406,164.8419647216797,0.0,0.0,100.13053131103516,175.16925048828125,1
114.51345825195312,96.59866333007812,0.0,0.0,116.54088592529295,87.31002807617188,0.0,0.0,101.69618225097656,63.805206298828125,74.7349853515625,82.1517105102539,69.28998565673828,77.36825561523438,84.61328125,146.4090576171875,73.12165832519531,163.91893005371094,123.56696319580078,134.44320678710938,100.17974090576172,174.74513244628906,1
114.49839782714844,96.50113677978516,0.0,0.0,116.53334045410156,87.25284576416016,0.0,0.0,101.6149673461914,63.85449600219727,74.63619232177734,82.55128479003906,68.77033233642578,77.58738708496094,83.99923706054688,148.9192657470703,73.05941009521484,165.7066650390625,0.0,0.0,100.86077117919922,175.086181640625,1
114.2276611328125,97.84519958496094,0.0,0.0,116.96646118164062,89.39126586914062,0.0,0.0,103.79409790039062,65.08234405517578,74.08470916748047,80.76593017578125,70.27507781982422,76.4995346069336,82.39452362060547,145.4495391845703,71.01883697509766,161.9788818359375,0.0,0.0,98.69799041748048,177.41424560546875,1
114.70985412597656,98.42639923095705,0.0,0.0,116.98745727539062,89.66716766357422,0.0,0.0,100.65106201171876,67.07308197021484,67.24075317382812,86.61680603027344,68.75621795654297,82.57234954833984,0.0,0.0,75.63863372802734,169.6112823486328,0.0,0.0,107.04069519042967,186.58718872070312,1
114.49850463867188,96.4737319946289,0.0,0.0,116.42645263671876,87.20879364013672,0.0,0.0,101.4408950805664,63.83324813842773,74.66891479492188,82.1147232055664,69.04704284667969,77.5408706665039,84.24354553222656,147.04656982421875,73.23538970947266,164.61273193359375,0.0,0.0,100.53316497802734,174.6010284423828,1
114.4032745361328,96.32847595214844,0.0,0.0,116.27972412109376,87.07637786865234,0.0,0.0,101.38931274414062,63.64990997314453,74.86106872558594,81.84609985351562,69.57460021972656,76.61866760253906,84.84141540527344,145.14088439941406,73.20062255859375,161.8285675048828,123.31388092041016,134.02523803710938,99.32101440429688,176.8927001953125,1
115.1161651611328,96.4085922241211,0.0,0.0,116.33181762695312,86.92105865478516,0.0,0.0,100.86943817138672,63.62743377685547,76.61398315429688,81.55672454833984,68.76783752441406,78.36299133300781,0.0,0.0,71.6484146118164,166.0708770751953,0.0,0.0,100.27925872802734,177.99673461914062,1
115.1891860961914,96.44497680664062,0.0,0.0,116.48677825927734,86.94359588623047,0.0,0.0,100.97762298583984,63.52778625488281,76.46309661865234,82.0093994140625,68.33746337890625,78.44499969482422,0.0,0.0,71.0682601928711,168.187255859375,0.0,0.0,0.0,0.0,1
114.42536926269533,96.30352020263672,0.0,0.0,116.23869323730467,87.00129699707031,0.0,0.0,101.25442504882812,63.53118515014648,74.7623062133789,81.21819305419922,69.53608703613281,76.2522201538086,83.59659576416016,144.0604705810547,72.09663391113281,160.8660430908203,0.0,0.0,96.27947235107422,181.0492401123047,1
114.32779693603516,95.88978576660156,0.0,0.0,116.08422088623048,86.51078033447266,0.0,0.0,100.95572662353516,63.34807968139648,74.87590789794922,82.12447357177734,69.28178405761719,76.26671600341797,83.73558807373047,145.09878540039062,71.14522552490234,160.24346923828125,0.0,0.0,94.8523941040039,181.1803741455078,1
114.85120391845705,95.83021545410156,0.0,0.0,116.19940948486328,86.42205810546875,0.0,0.0,100.85104370117188,63.203216552734375,76.06922149658203,82.01507568359375,68.94944763183594,77.43907928466797,0.0,0.0,69.29037475585938,163.96421813964844,0.0,0.0,0.0,0.0,1
114.86880493164062,95.88621520996094,0.0,0.0,116.26746368408205,86.43962097167969,0.0,0.0,100.9176025390625,63.264930725097656,76.02045440673828,82.32369995117188,68.73287963867188,77.83368682861328,0.0,0.0,69.22189331054688,164.9382781982422,0.0,0.0,0.0,0.0,1
114.88430786132812,96.0234375,0.0,0.0,116.32764434814452,86.5233154296875,0.0,0.0,101.0355987548828,63.3925666809082,76.24381256103516,82.55441284179688,68.74322509765625,78.06072998046875,0.0,0.0,69.65248107910156,164.85523986816406,0.0,0.0,0.0,0.0,1
114.88053894042967,96.03731536865234,0.0,0.0,116.30147552490234,86.55514526367188,0.0,0.0,101.01579284667967,63.3946418762207,76.19133758544922,82.10040283203125,68.94232177734375,78.05404663085938,0.0,0.0,70.5438232421875,165.08306884765625,0.0,0.0,0.0,0.0,1
114.97161102294922,96.2173080444336,0.0,0.0,116.65912628173828,86.7361068725586,0.0,0.0,101.66999053955078,63.58512496948242,76.83203125,83.62537384033203,68.78804016113281,77.57890319824219,0.0,0.0,69.1605224609375,163.84632873535156,0.0,0.0,95.59797668457033,179.228759765625,1
114.96219635009766,96.1381378173828,0.0,0.0,116.5925750732422,86.65657043457031,0.0,0.0,101.61921691894533,63.45626068115234,76.9671401977539,83.2320785522461,68.85670471191406,77.4786376953125,0.0,0.0,69.038330078125,163.63560485839844,0.0,0.0,0.0,0.0,1
115.0308609008789,96.26136779785156,0.0,0.0,116.79200744628906,86.78314971923828,0.0,0.0,101.78892517089844,63.58891677856445,76.67253875732422,83.27564239501953,68.64889526367188,77.5602798461914,0.0,0.0,68.3097152709961,163.58578491210938,0.0,0.0,0.0,0.0,1
114.178466796875,95.8599090576172,0.0,0.0,116.1834716796875,86.57565307617188,0.0,0.0,101.3596420288086,62.7457389831543,74.62260437011719,80.82552337646484,69.50900268554688,75.44329071044922,84.07796478271484,143.1473846435547,71.5188217163086,159.6695098876953,0.0,0.0,96.6718521118164,177.5054168701172,1
114.13430786132812,96.20697784423828,0.0,0.0,116.31151580810548,87.1384506225586,0.0,0.0,101.81452178955078,63.45845031738281,74.30452728271484,81.24996185302734,70.23457336425781,75.30366516113281,84.02559661865234,142.78390502929688,72.20198822021484,157.60955810546875,121.90699768066406,133.0101776123047,97.20169067382812,174.34451293945312,1
113.85458374023438,95.53407287597656,0.0,0.0,116.01089477539062,86.42508697509766,0.0,0.0,101.4412841796875,62.92984008789063,74.32225036621094,81.65677642822266,69.99993896484375,74.90135955810547,83.75077819824219,144.02490234375,71.62419891357422,157.21141052246094,121.8878402709961,133.7698516845703,95.7802963256836,176.19239807128906,1
114.97492980957033,96.62547302246094,0.0,0.0,116.62936401367188,86.97219848632812,0.0,0.0,101.37505340576172,62.550140380859375,76.27500915527344,82.08931732177734,69.16368865966797,76.47645568847656,0.0,0.0,71.76095581054688,164.78822326660156,0.0,0.0,97.91209411621094,180.5408935546875,1
114.94918060302734,96.64502716064452,0.0,0.0,116.71150970458984,87.14433288574219,0.0,0.0,101.71527862548828,62.83357238769531,75.95600128173828,81.50404357910156,69.64810180664062,76.61441802978516,0.0,0.0,72.15260314941406,165.01084899902344,0.0,0.0,98.00655364990234,180.83497619628903,1
114.97029113769533,96.66049194335938,0.0,0.0,116.77049255371094,87.30655670166016,0.0,0.0,101.91845703125,62.72479248046875,75.72236633300781,80.9131088256836,69.90635681152344,76.1275634765625,0.0,0.0,73.48385620117188,165.64141845703125,0.0,0.0,99.46843719482422,179.25015258789062,1
115.00837707519533,97.0537567138672,0.0,0.0,116.9779052734375,87.59614562988281,0.0,0.0,102.2633056640625,62.88887405395508,76.17521667480469,81.64502716064453,69.70556640625,76.08293151855469,84.70574188232422,148.2178192138672,73.63936614990234,164.97129821777344,0.0,0.0,100.08148956298828,177.00411987304688,1
114.94635009765624,96.90087127685548,0.0,0.0,116.70610809326172,87.43446350097656,0.0,0.0,101.9275894165039,62.88436126708984,76.37986755371094,81.43965911865234,70.0272216796875,76.12966918945312,0.0,0.0,74.81295776367188,164.491455078125,0.0,0.0,102.11862182617188,175.70603942871094,1
114.9225616455078,96.97071075439452,0.0,0.0,116.8866729736328,87.52020263671875,0.0,0.0,102.14309692382812,62.94770050048828,75.86837768554688,81.65103149414062,69.66951751708984,76.38065338134766,84.8238525390625,148.1597900390625,74.08184814453125,165.46884155273438,0.0,0.0,101.46833801269533,176.05816650390625,1
114.98536682128906,96.7464599609375,0.0,0.0,116.69356536865234,87.13179016113281,0.0,0.0,101.55520629882812,62.90276718139648,76.18516540527344,82.79019927978516,69.21385955810547,76.96776580810547,84.8318099975586,149.69252014160156,73.7268295288086,165.78440856933594,0.0,0.0,100.91436004638672,176.12876892089844,1
115.01428985595705,96.83235168457033,0.0,0.0,116.87445831298828,87.31025695800781,0.0,0.0,101.82635498046876,62.72511291503906,75.025146484375,81.59551239013672,69.60052490234375,76.4825439453125,83.82957458496094,148.40040588378906,74.08631134033203,165.5237274169922,0.0,0.0,101.5312042236328,176.44996643066406,1
115.0421142578125,96.98767852783205,0.0,0.0,117.02951049804688,87.54638671875,0.0,0.0,102.10107421875,62.76634979248047,74.9104232788086,81.3345947265625,69.74954223632812,76.28439331054688,84.34847259521484,148.29266357421875,74.88951873779297,165.58389282226562,0.0,0.0,102.55731201171876,175.6503143310547,1
115.10126495361328,97.58291625976562,0.0,0.0,117.52050018310548,88.19561004638672,0.0,0.0,102.99663543701172,63.301490783691406,74.84577178955078,82.24589538574219,69.60045623779297,76.37654876708984,84.68746185302734,149.3662567138672,73.89955139160156,165.7554473876953,0.0,0.0,101.58905792236328,174.6146240234375,1
113.99813842773438,96.713134765625,0.0,0.0,116.28011322021484,87.71173858642578,0.0,0.0,101.73136901855467,63.552371978759766,73.19995880126953,81.53530883789062,69.95026397705078,75.38378143310547,83.457275390625,146.78797912597656,74.35960388183594,160.8857421875,120.66504669189452,132.122802734375,101.10354614257812,170.80047607421875,1
114.05135345458984,96.8083267211914,0.0,0.0,116.372314453125,87.79137420654297,0.0,0.0,101.88523864746094,63.5420036315918,73.51465606689453,81.71382904052734,70.01618194580078,75.19873046875,83.71247863769531,146.76809692382812,74.34146118164062,160.1802520751953,121.03241729736328,132.56991577148438,100.85916137695312,170.99075317382812,1
114.09962463378906,96.6796417236328,0.0,0.0,116.37825012207033,87.52554321289062,0.0,0.0,101.67263793945312,63.39634704589844,73.4908218383789,82.45650482177734,69.83324432373047,75.20243072509766,83.91570281982422,147.38121032714844,73.95655059814453,159.7202606201172,121.08773803710938,132.59068298339844,100.07445526123048,171.08799743652344,1
113.9678955078125,96.74639892578124,0.0,0.0,116.36097717285156,87.48808288574219,0.0,0.0,101.82609558105467,63.16034698486328,73.95843505859375,82.87581634521484,68.95673370361328,76.06953430175781,83.67151641845703,151.141845703125,74.3582992553711,164.78631591796875,122.06982421875,133.14572143554688,102.01280975341795,171.55162048339844,1
114.3167953491211,97.56399536132812,0.0,0.0,116.9420928955078,88.27213287353516,0.0,0.0,102.53766632080078,63.676307678222656,74.18508911132812,83.60668182373047,68.97557830810547,76.1495132446289,83.87596893310547,151.733642578125,73.67115020751953,164.5246124267578,121.90877532958984,133.16664123535156,101.8180160522461,170.739013671875,1
114.28900909423828,97.59738159179688,0.0,0.0,116.90550231933594,88.22200012207031,0.0,0.0,102.47149658203124,63.55738830566406,74.03675842285156,83.92584228515625,68.59867858886719,77.12422943115234,84.36743927001953,155.00027465820312,75.45779418945312,169.67269897460938,122.98741149902344,135.2783966064453,105.41970825195312,175.9825897216797,1
114.35610961914062,98.11969757080078,0.0,0.0,116.51454162597656,88.5289306640625,0.0,0.0,99.7064208984375,65.75630187988281,69.15087127685547,89.78256225585938,67.18462371826172,82.8150634765625,0.0,0.0,81.73848724365234,178.12152099609375,0.0,0.0,116.6854248046875,189.9308013916016,1
114.3981704711914,99.09309387207033,0.0,0.0,117.31685638427734,89.80060577392578,0.0,0.0,104.56293487548828,64.59090423583984,76.41473388671875,82.95693969726562,70.6063232421875,76.33847045898438,0.0,0.0,72.91189575195312,163.17173767089844,0.0,0.0,99.47623443603516,185.29949951171875,1
114.61719512939452,100.07402801513672,0.0,0.0,117.67953491210938,91.009033203125,0.0,0.0,102.96173095703124,67.10417175292969,69.18617248535156,89.6876449584961,69.79963684082031,80.88619995117188,0.0,0.0,77.06563568115234,170.60992431640625,0.0,0.0,107.70128631591795,195.3395538330078,1
114.70570373535156,100.27731323242188,0.0,0.0,117.83792877197266,91.1186981201172,0.0,0.0,103.0456771850586,66.91018676757812,69.14078521728516,89.91285705566406,68.95895385742188,81.79244995117188,0.0,0.0,77.89427947998047,176.101806640625,0.0,0.0,111.4735870361328,194.18394470214844,1
115.08090209960938,99.60771942138672,0.0,0.0,117.92206573486328,90.32989501953124,0.0,0.0,102.43839263916016,66.1280517578125,68.13821411132812,89.70490264892578,69.22766876220703,80.7799072265625,0.0,0.0,77.802490234375,173.66226196289062,0.0,0.0,113.06743621826172,193.6593475341797,1
112.08182525634766,104.03659057617188,0.0,0.0,116.99026489257812,96.5418930053711,0.0,0.0,107.76872253417967,68.7176742553711,67.05740356445312,79.22138977050781,69.48250579833984,83.13167572021484,74.76179504394531,167.8447723388672,82.11042785644531,192.2516021728516,0.0,0.0,0.0,0.0,1
112.08255004882812,104.0527801513672,0.0,0.0,116.96976470947266,96.56156158447266,0.0,0.0,107.71253204345705,68.6278305053711,67.01258850097656,79.10169219970703,69.66751098632812,82.6692886352539,74.34513854980469,166.18780517578125,80.91539001464844,189.63096618652344,0.0,0.0,0.0,0.0,1
112.2602081298828,104.20372772216795,0.0,0.0,117.3345718383789,96.53563690185548,0.0,0.0,108.12471771240234,68.17110443115234,67.15951538085938,78.59423065185547,68.92842102050781,83.02180480957031,74.02127075195312,169.26852416992188,82.6302719116211,195.5940704345703,0.0,0.0,0.0,0.0,1
112.2047882080078,104.40565490722656,0.0,0.0,117.37694549560548,96.3923797607422,0.0,0.0,107.87522888183594,67.64203643798828,67.29440307617188,80.53290557861328,68.24815368652344,82.94020080566406,73.89732360839844,173.53817749023438,82.67223358154297,196.6645050048828,0.0,0.0,0.0,0.0,1
112.20164489746094,104.5180206298828,0.0,0.0,117.27593231201172,96.72864532470705,0.0,0.0,107.67790985107422,67.75685119628906,67.35140991210938,77.62974548339844,68.32227325439453,82.32952117919922,74.50605773925781,165.5041961669922,82.21578979492188,193.3101806640625,0.0,0.0,0.0,0.0,1
112.17878723144533,104.40313720703124,0.0,0.0,117.28263092041016,96.64801788330078,0.0,0.0,108.0156707763672,67.84058380126953,67.54348754882812,78.35697937011719,69.11257934570312,81.82013702392578,0.0,0.0,80.48606872558594,190.4057006835937,0.0,0.0,0.0,0.0,1
112.28250122070312,104.61491394042967,0.0,0.0,117.3639678955078,96.9166259765625,0.0,0.0,108.04859161376952,68.29637908935547,67.17213439941406,78.41864776611328,69.81324768066406,81.66438293457031,0.0,0.0,80.15474700927734,187.06939697265625,0.0,0.0,0.0,0.0,1
111.91881561279295,104.87832641601562,0.0,0.0,117.40231323242188,97.18659973144533,0.0,0.0,108.48646545410156,68.14799499511719,64.57980346679688,76.98807525634766,71.46924591064453,80.43753814697266,0.0,0.0,81.22772979736328,184.54226684570312,0.0,0.0,114.9109115600586,188.698471069336,1
112.03875732421876,104.86410522460938,0.0,0.0,117.5232391357422,97.2292022705078,0.0,0.0,108.86084747314452,68.02626037597656,65.46488952636719,76.00997161865234,71.58978271484375,80.53376007080078,0.0,0.0,81.8410873413086,186.88558959960932,0.0,0.0,0.0,0.0,1
112.17020416259766,105.01274871826172,0.0,0.0,117.40388488769533,97.25655364990234,0.0,0.0,108.11521911621094,67.65166473388672,66.87257385253906,74.5997314453125,69.3275375366211,81.53913116455078,75.54682159423828,153.8909149169922,79.88426971435547,190.0624542236328,0.0,0.0,0.0,0.0,1
112.1102066040039,105.10264587402344,0.0,0.0,117.49131774902344,96.95154571533205,0.0,0.0,108.37936401367188,67.07192993164062,67.50630187988281,77.81893920898438,69.4026870727539,80.58251953125,0.0,0.0,80.50785064697266,191.31362915039065,0.0,0.0,0.0,0.0,1
112.36739349365234,105.03005981445312,0.0,0.0,117.55418395996094,97.11754608154295,0.0,0.0,108.13878631591795,67.2547836303711,67.95787811279297,75.62818908691406,69.4505844116211,79.97528076171875,76.3074722290039,154.214111328125,78.63462829589844,185.8388519287109,0.0,0.0,0.0,0.0,1
112.1836395263672,105.04078674316406,0.0,0.0,117.49799346923828,96.92272186279295,0.0,0.0,108.24568176269533,66.95164489746094,67.6747055053711,77.23834228515625,69.31968688964844,80.12631225585938,0.0,0.0,79.94821166992188,189.8477325439453,0.0,0.0,0.0,0.0,1
